,POST_ID,MS_PAY_STATION_ID,MS_SPACE_NUM,ON_OFFSTREET_TYPE,OSP_ID,PM_DISTRICT_ID,BLOCKFACE_ID,METER_TYPE,OLD_RATE_AREA,STREET_ID,STREET_NAME,STREET_NUM,ORIENTATION,LONGITUDE,LATITUDE,COLLECTION_ROUTE_DESC,COLLECTION_SUBROUTE_DESC,Neighborhoods,Analysis Neighborhoods
13324,692-02320,692-02004,32,ON,0,42,692022,MS,Area 3,692,UTAH ST,232,270,-122.40672190000001,37.766704299999994,Utah St: 200,Utah St: 200,33,20
13325,462-14200,-,0,ON,0,23,462142,SS,Area 3,462,HAIGHT ST,1420,0,-122.44605390000001,37.770182,Haight St: Stanyan St: Masonic,Haight: Stanyan - Masonic,25,3
13326,585-03290,-,0,ON,0,6,585031,SS,Area 4,585,NORTH POINT ST,329,180,-122.413076,37.8065756,Fishermans Wharf,Fishermans Wharf,99,23
13327,413-21430,-,0,ON,0,7,413211,SS,Area 3,413,FILBERT ST,2143,180,-122.4353337,37.798011100000004,Union St:1500-2200 Fillmore St,Filbert/Fillmore/Greenwich/Pix,15,13
13328,491-11480,491-11008,48,ON,0,44,491112,MS,Area 3,491,INDIANA ST,1148,270,-122.39105448,37.75556816,Dogpatch,Dogpatch,55,26
13329,423-13050,-,0,ON,0,17,423131,SS,Area 3,423,FULTON ST,1305,180,-122.4384632,37.776751700000005,Divisadero St: 800 - 200,Divisadero,24,9
13330,470-16240,-,0,ON,0,14,470162,SS,Area 3,470,HOWARD ST,1624,315,-122.41735829999999,37.7711739,Howard St: 800 - 1600,Howard 1600-1500,32,20
13331,444-15280,-,0,ON,0,12,444152,SS,Area 3,444,GRANT AVE,1528,90,-122.4076798,37.801376399999995,Grant Ave: Unit -1500,Grant: 1200 - 1500,18,23
13332,493-06340,493-06004,34,ON,0,44,493062,MS,-,493,ILLINOIS ST,634,270,-122.3879278,37.76358831,Dogpatch,Dogpatch,55,26
13333,211-01150,-,0,ON,0,14,211011,SS,Area 2,211,11TH ST,115,45,-122.416615,37.7740451,9th St: Unit - 300 10th St,9th St Unit-300,32,34
13334,341-00180,-,0,ON,0,14,341002,SS,Area 3,341,BRADY ST,18,225,-122.42067150000001,37.7730324,Market St: 1600-2300 Castro St,Stevenson-Brady,32,20
13335,443-14060,443-14002,6,ON,0,15,443142,MS,Area 3,443,GOUGH ST,1406,90,-122.42482220000001,37.7864395,Gough St: Oak St: Fell St,Gough St. 800 - 1400,100,39
13336,203-26040,203-26002,4,ON,0,44,203262,MS,Area 3,203,03RD ST,2604,270,-122.38834584,37.75657847,Dogpatch,Dogpatch,55,26
13337,645-01330,-,0,ON,0,42,645011,SS,Area 3,645,RHODE ISLAND ST,133,90,-122.40274779,37.76767264,ShowPlace Square,Showplace Square,33,4
13338,542-05140,-,0,ON,0,3,542052,SS,Area 2,542,LARKIN ST,514,90,-122.41735520000002,37.7828487,Larkin St: Unit - 1100,Larkin Unit-1100,20,36
13339,363-09180,-,0,ON,0,12,363092,SS,Area 3,363,COLUMBUS AVE,918,45,-122.41421240000001,37.8031967,Columbus Ave: Unit - 1100,Columbus,106,23
13340,606-16220,-,0,ON,0,15,606162,SS,Area 3,606,PINE ST,1622,0,-122.42299799999999,37.789370299999995,California: 1400 - 1700,California: 1400-1700,102,39
13341,446-00760,446-00006,76,ON,0,3,446004,MS,Area 2,446,GROVE ST,76,0,-122.41752530000001,37.778677200000004,Grove St: Fulton St: McAlliste,"Grove St: Unit, 100, 300",21,36
13342,651-12220,-,0,ON,0,12,651122,SS,Area 3,651,SANSOME ST,1222,90,-122.4028608,37.80198991,Broadway St: Unit - 800,Battery: 800 - 1200 Sansome,77,8
13343,334-18130,-,0,ON,0,5,334181,SS,Area 3,334,BUCHANAN ST,1813,270,-122.43012859999999,37.786908000000004,Fillmore Flats: 1000 - 1500,Fillmore Flats,101,30
13344,577-05220,-,0,ON,0,2,577052,SS,Area 3,577,MISSION BAY BLVD NORTH,522,0,-122.39070349999999,37.77108836,4th St: 1200-1700 China Basin,MISSION BAY,34,4
13345,372-06290,-,0,ON,0,2,372061,SS,Area 3,372,CHINA BASIN ST,629,270,-122.39248043,37.77175084,4th St: 1200-1700 China Basin,MISSION BAY,34,4
13346,654-05220,-,0,ON,0,23,654052,SS,Area 3,654,SHRADER ST,522,90,-122.4518669,37.7697185,Haight St: Stanyan St: Masonic,Haight: Stanyan - Masonic,25,3
13347,542-10050,-,0,ON,0,15,542101,SS,Area 3,542,LARKIN ST,1005,270,-122.41840570000001,37.7873126,Larkin St: Unit - 1100,Larkin Unit-1100,50,21
13348,352-05250,-,0,ON,0,16,352051,SS,Area 3,352,CASTRO ST,525,90,-122.4348218,37.760078,Market St: 1600-2300 Castro St,19th St / Castro / Market,38,5
13349,614-22080,-,0,ON,0,18,614222,SS,Area 3,614,POST ST,2208,0,-122.438418,37.7845479,Divisadero St: Sacramento St,Divisadero - Sacramento,103,15
13350,684-06730,-,0,ON,0,42,684061,SS,Area 3,684,TOWNSEND ST,673,135,-122.40324299999999,37.770444700000006,Brannan St: 700 - 900 9th St,Townsend/Alameda,33,4
13351,720-24380,-,0,ON,0,5,720242,SS,Area 3,720,WASHINGTON ST,2438,0,-122.43426740000001,37.7916599,Fillmore Hills: 2400 -1700,Fillmore: 2400-1700 Sutt: 2400,102,30
13352,542-05170,-,0,ON,0,3,542051,SS,Area 2,542,LARKIN ST,517,270,-122.4175207,37.7828919,Larkin St: Unit - 1100,Larkin Unit-1100,20,36
13353,331-19260,-,0,ON,0,41,331192,SS,Area 3,331,BRYANT ST,1926,270,-122.41025800000001,37.7622691,Howard St: Unit - 600 Bryan St,Bryant 1600,53,20
13354,350-28260,-,0,ON,0,18,350282,SS,Area 3,350,CALIFORNIA ST,2826,0,-122.44141850000001,37.7880269,Divisadero St: Sacramento St,Divisadero - Sacramento,102,30
13355,219-33390,-,0,ON,0,4,219331,SS,Area 3,219,19TH ST,3339,180,-122.4185889,37.7602258,Mission St: 2100 - 2400,Mission 2100-2400,53,20
13356,443-10160,443-10004,16,ON,0,15,443102,MS,Area 3,443,GOUGH ST,1016,90,-122.4241383,37.7830483,Gough St: Oak St: Fell St,Gough St. 800 - 1400,100,39
13357,836-00140,-,0,ON,0,11,836002,SS,Port 4,836,FRANCISCO ST,14,0,-122.4059581,37.8056755,Chestnut St; Mongomery St,Chestnut,99,23
13358,303-06080,-,0,ON,0,23,303062,SS,Area 3,303,ASHBURY ST,608,90,-122.44682069999999,37.7697843,Haight St: Stanyan St: Masonic,Haight: Stanyan - Masonic,25,3
13359,470-15550,-,0,ON,0,14,470151,SS,Area 3,470,HOWARD ST,1555,135,-122.4165889,37.7719896,Howard St: 800 - 1600,Howard 1600-1500,32,20
13360,722-28220,-,0,ON,0,8,722282,SS,Area 3,722,WEBSTER ST,2822,90,-122.43373824,37.79709794,Union St:1500-2200 Fillmore St,Filbert/Fillmore/Greenwich/Pix,15,13
13361,847-00310,-,0,ON,0,6,847001,SS,Port 1,847,JEFFERSON ST,31,180,-122.4135646,37.8084386,Fishermans Wharf Port,Jefferson Street | Unit - 500,99,23
13362,701-02030,-,0,ON,0,3,701021,SS,-,701,VAN NESS AVE,203,270,-122.4198817,37.7774564,,,21,9
13363,691-21200,-,0,ON,0,8,691212,SS,Area 3,691,UNION ST,2120,0,-122.4346051,37.797263799999996,Union St:1500-2200 Fillmore St,Filbert/Fillmore/Greenwich/Pix,15,13
13364,215-16200,-,0,ON,0,4,215162,SS,Area 3,215,15TH ST,1620,0,-122.42074951,37.7666646,Mission St: 1700 - 2000,Mission 1700-2000,53,20
13365,666-08150,-,0,ON,0,13,666081,SS,Area 3,666,SUTTER ST,815,180,-122.4141933,37.788453600000004,Bush St: 100 - 900 Sutter St,Sutter: Unit - 800,50,21
13366,491-09040,491-09002,4,ON,0,44,491092,MS,Area 3,491,INDIANA ST,904,270,-122.39136291,37.75885444,Dogpatch,Dogpatch,55,26
13367,415-22070,-,0,ON,0,5,415221,SS,Area 3,415,FILLMORE ST,2207,270,-122.43415151,37.79011762,Fillmore Hills: 2400 -1700,Fillimore: 2400 -1700 Califronia,102,30
13368,472-06070,-,0,ON,0,15,472061,SS,Area 3,472,HYDE ST,607,270,-122.4165803,37.78658529999999,Hyde St: Unit - 1000,Hyde Unit-600,50,36
13369,691-21220,-,0,ON,0,8,691212,SS,Area 3,691,UNION ST,2122,0,-122.4346825,37.7972539,Union St:1500-2200 Fillmore St,Filbert/Fillmore/Greenwich/Pix,15,13
13370,326-03360,-,0,ON,0,6,326032,SS,Area 4,326,BEACH ST,336,0,-122.415403,37.8073561,Fishermans Wharf,Fishermans Wharf,99,23
13371,215-15190,-,0,ON,0,4,215151,SS,Area 3,215,15TH ST,1519,180,-122.4185303,37.766705,Mission St: 1700 - 2000,Mission 1700-2000,53,20
13372,440-19070,-,0,ON,0,18,440191,SS,Area 3,440,GEARY BLVD,1907,180,-122.43487721,37.78390422,Steiner St: Geary St: Post St,Geary 1900: Steiner Scott,97,39
13373,614-19440,-,0,ON,0,5,614192,SS,Area 3,614,POST ST,1944,0,-122.43455559999998,37.7850336,Fillmore Flats: 1000 - 1500,Fillmore Flats,103,15
13374,363-11370,-,0,ON,0,6,363113,SS,Area 3,363,COLUMBUS AVE,1137,225,-122.4170379,37.8049313,Columbus Ave: Unit - 1100,Columbus,107,32
13375,209-05230,-,0,ON,0,42,209051,SS,Area 3,209,09TH ST,523,45,-122.4077924,37.770835299999995,Brannan St: 700 - 900 9th St,9th-11th Brannan Bryant Harrison,33,34
13376,415-19120,-,0,ON,0,5,415192,SS,Area 3,415,FILLMORE ST,1912,90,-122.43348049999999,37.787460100000004,Fillmore Hills: 2400 -1700,Fillmore: 2400-1700 Sutt: 2400,101,30
13377,204-15220,-,0,ON,0,2,204152,SS,Area 3,204,04TH ST,1522,270,-122.39114926,37.7689604,4th St: 1200-1700 China Basin,MISSION BAY,34,4
13378,443-00270,-,0,ON,0,14,443001,SS,Area 3,443,GOUGH ST,27,225,-122.4212097,37.772332899999995,Market St: 1600-2300 Castro St,19th St / Castro / Market,32,20
13379,492-08410,492-08005,41,ON,0,44,492081,MS,Area 3,492,IOWA ST,841,90,-122.39185733,37.75541287,Dogpatch,Dogpatch,55,26
13380,563-04320,-,0,ON,0,3,563042,SS,Area 2,563,MCALLISTER ST,432,0,-122.4199514,37.780199100000004,,,21,36
13381,216-29160,-,0,ON,0,4,216292,SS,Area 3,216,16TH ST,2916,0,-122.4182378,37.7652066,Mission St: 1700 - 2000,Mission 1700-2000,53,20
13382,667-00340,-,0,ON,0,14,667002,SS,Area 2,667,SOUTH VAN NESS AVE,34,270,-122.41900449999999,37.7738289,,,32,20
13383,440-07260,-,0,ON,0,13,440072,SS,Area 3,440,GEARY ST,726,0,-122.41581670000001,37.78645296,Post - Geary - O Farrell,Post-Geary-Offarrell,50,36
13384,614-20350,-,0,ON,0,18,614201,SS,Area 3,614,POST ST,2035,180,-122.43601562,37.78471515,Steiner St: Geary St: Post St,Geary 1900: Steiner Scott,103,15
13385,329-00020,-,0,ON,0,23,329002,SS,Area 3,329,BELVEDERE ST,2,90,-122.44955462,37.76955132,Haight St: Stanyan St: Masonic,Haight: Stanyan - Masonic,25,3
13386,336-26110,-,0,ON,0,18,336261,SS,Area 3,336,BUSH ST,2611,180,-122.44054950000002,37.78604970000001,Divisadero St: Sacramento St,Divisadero - Sacramento,103,30
13387,446-13050,-,0,ON,0,17,446131,SS,Area 3,446,GROVE ST,1305,180,-122.4381959,37.7758453,Divisadero St: 800 - 200,Divisadero,24,9
13388,464-05340,-,0,ON,0,3,464052,SS,Area 3,464,HAYES ST,534,0,-122.42587757,37.77657578,Gough St: Unit - 500,Hayes / Fell / Oak,22,9
13389,720-18080,-,0,ON,0,15,720182,SS,Area 3,720,WASHINGTON ST,1808,0,-122.4233371,37.7930449,Sacramento 1600-1700,Sacramento 1600- 1700,102,30
13390,401-07170,-,0,ON,0,15,401071,SS,Area 3,401,ELLIS ST,717,180,-122.4183578,37.7841021,Ellis St: Unit - 900,Ellis Unit-300,20,36
13391,590-00180,590-00004,18,ON,0,3,590002,MS,Area 2,590,OAK ST,18,0,-122.41995890000001,37.7754242,Gough St: Oak St: Fell St,Oak St. Unit,21,9
13392,222-07050,222-07001,5,ON,0,44,222071,MS,Area 3,222,22ND ST,705,180,-122.38871465,37.75788157,Dogpatch,Dogpatch,55,26
13393,568-14210,-,0,ON,0,14,568141,SS,Area 2,568,MISSION ST,1421,135,-122.4164351,37.774753100000005,Mission St: Unit - 1600,Mission 700-1100,32,34
13394,443-05120,-,0,ON,0,3,443052,SS,Area 3,443,GOUGH ST,512,90,-122.42316070000001,37.7782136,Gough St: Unit - 500,Gough Unit-400,21,9
13395,593-06420,-,0,ON,0,13,593062,SS,Area 3,593,OFARRELL ST,642,0,-122.41608570000001,37.785455799999994,Post - Geary - O Farrell,Post-Geary-Offarrell,20,36
13396,700-00250,-,0,ON,0,16,700001,SS,Area 3,700,VALENCIA ST,25,90,-122.4224389,37.771817600000006,,,32,20
13397,327-15080,-,0,ON,0,15,327152,SS,Area 3,327,BROADWAY,1508,0,-122.42217826,37.79597745,Pacific St: Broadway St,Pacific 1500-1700,105,32
13398,700-08350,-,0,ON,0,4,700081,SS,Area 3,700,VALENCIA ST,835,90,-122.42123240000001,37.7592195,Valencia 24th St 400 - 1200,Valencia: McCoppin - 24th St,53,20
13399,612-19350,-,0,ON,0,15,612191,SS,-,612,POLK ST,1935,270,-122.42162340000002,37.7948399,,,105,32
13400,596-01050,-,0,ON,0,14,596011,SS,Area 3,596,OTIS ST,105,90,-122.42018923,37.7715884,9th St: Unit - 300 10th St,S Van Ness Unit,32,20
13401,666-20070,-,0,ON,0,5,666201,SS,Area 3,666,SUTTER ST,2007,180,-122.43356100000001,37.7859947,Fillmore Hills: 2400 -1700,Fillmore: 2400-1700 Sutt: 2400,103,15
13402,568-19220,-,0,ON,0,4,568192,SS,Area 3,568,MISSION ST,1922,270,-122.41985290000001,37.7659836,,,53,20
13403,701-01050,701-01001,5,ON,0,3,701011,MS,Area 2,701,VAN NESS AVE,105,270,-122.4197053,37.7765761,,,21,9
13404,540-16270,-,0,ON,0,5,540161,SS,Area 3,540,LAGUNA ST,1627,270,-122.42836909999998,37.7865424,Fillmore Flats: 1000 - 1500,Fillmore Flats,101,15
13405,590-01370,-,0,ON,0,3,590011,SS,Area 3,590,OAK ST,137,180,-122.42211509999998,37.77501420000001,Gough St: Unit - 500,Hayes / Fell / Oak,21,9
13406,686-09330,-,0,ON,0,3,686091,SS,Area 3,686,TURK ST,933,180,-122.42530717,37.78131308,,,100,39
13407,491-09300,491-09004,30,ON,0,44,491092,MS,Area 3,491,INDIANA ST,930,270,-122.39130123,37.75819723,Dogpatch,Dogpatch,55,26
13408,568-15290,-,0,ON,0,14,568151,SS,Area 2,568,MISSION ST,1529,135,-122.41774404,37.77368745,Mission St: Unit - 1600,Mission 700-1100,32,20
13409,701-18280,-,0,ON,0,15,701182,SS,-,701,VAN NESS AVE,1828,90,-122.422693,37.7929742,,,105,32
13410,400-09350,-,0,ON,0,3,400091,SS,-,400,EDDY ST,935,180,-122.42372490000001,37.7824708,,,100,39
13411,569-18160,-,0,ON,0,16,569182,SS,-,569,MARKET ST,1816,315,-122.42417909,37.7714418,,,27,9
13412,585-05450,-,0,ON,0,6,585051,SS,Area 4,585,NORTH POINT ST,545,180,-122.4168647,37.806099200000006,Fishermans Wharf,Fishermans Wharf,99,23
13413,462-04040,-,0,ON,0,39,462042,SS,Area 3,462,HAIGHT ST,404,0,-122.42905209999999,37.7723463,Haight St: 400 - 500,Haight (Inner),26,9
13414,209-04300,-,0,ON,0,14,209042,SS,Area 3,209,09TH ST,430,225,-122.40933268,37.7718189,Brannan St: 700 - 900 9th St,9th-11th Brannan Bryant Harrison,32,34
13415,492-07510,492-07005,51,ON,0,44,492071,MS,Area 3,492,IOWA ST,751,90,-122.39193343,37.75653947,Dogpatch,Dogpatch,55,26
13416,419-15210,-,0,ON,0,15,419151,SS,-,419,FRANKLIN ST,1521,270,-122.42380859999999,37.7889001,,,100,39
13417,443-03050,-,0,ON,0,3,443031,SS,Area 3,443,GOUGH ST,305,270,-122.42292184,37.77617447,Gough St: Unit - 500,Gough Unit-400,22,9
13418,546-03170,-,0,ON,0,13,546031,SS,Area 3,546,LEAVENWORTH ST,317,270,-122.4144429,37.7843552,Hyde St: Unit - 1000,Leavenworth Unit-300,20,36
13419,666-20030,-,0,ON,0,5,666201,SS,Area 3,666,SUTTER ST,2003,180,-122.4334134,37.7860135,Fillmore Hills: 2400 -1700,Fillmore: 2400-1700 Sutt: 2400,103,15
13420,845-04080,-,0,ON,0,2,845042,SS,-,845,ILLINOIS ST,408,270,-122.38822045,37.76661354,,,34,26
13421,614-11300,-,0,ON,0,15,614112,SS,Area 3,614,POST ST,1130,0,-122.4209197,37.7867573,Post - Geary - O Farrell,Post-Geary-Offarrell,50,21
13422,606-16350,-,0,ON,0,15,606161,SS,Area 3,606,PINE ST,1635,180,-122.4233244,37.789193299999994,California: 1400 - 1700,California: 1400- 1700,100,39
13423,350-24090,-,0,ON,0,5,350241,SS,Area 3,350,CALIFORNIA ST,2409,180,-122.4341904,37.7887768,Fillmore Hills: 2400 -1700,Fillimore: 2400 -1700 Califronia,103,30
13424,423-03240,-,0,ON,0,3,423032,SS,Area 3,423,FULTON ST,324,0,-122.42271031,37.77889717,Gough St: Unit - 500,Gough Unit-400,21,9
13425,218-34320,-,0,ON,0,4,218342,SS,Area 3,218,18TH ST,3432,0,-122.4207228,37.7618086,Mission St: 2100 - 2400,Mission 2100-2400,53,20
13426,700-08460,-,0,ON,0,4,700082,SS,Area 3,700,VALENCIA ST,846,270,-122.4214227,37.758942700000006,Valencia 24th St 400 - 1200,Valencia: McCoppin - 24th St,37,20
13427,836-00030,-,0,ON,0,11,836001,SS,Port 4,836,FRANCISCO ST,3,180,-122.4055882,37.805611600000006,Chestnut St; Mongomery St,Chestnut,18,23
13428,363-13340,-,0,ON,0,6,363132,SS,Area 4,363,COLUMBUS AVE,1334,45,-122.41913000000001,37.8065799,Fishermans Wharf,Fishermans Wharf,99,32
13429,204-13140,-,0,ON,0,2,204132,SS,Area 3,204,04TH ST,1314,270,-122.39137191,37.77138064,4th St: 1200-1700 China Basin,MISSION BAY,34,4
13430,686-09100,-,0,ON,0,3,686092,SS,Area 3,686,TURK ST,910,0,-122.42437506,37.78153961,Turk St: 100 - 900,Turk Unit-700,100,39
13431,836-00340,-,0,ON,0,11,836002,SS,Port 4,836,FRANCISCO ST,34,0,-122.40668909999998,37.805583399999996,Chestnut St; Mongomery St,Chestnut,99,23
13432,691-21130,-,0,ON,0,8,691211,SS,Area 3,691,UNION ST,2113,180,-122.43433999999999,37.7971731,Union St:1500-2200 Fillmore St,Filbert/Fillmore/Greenwich/Pix,15,13
13433,700-01370,-,0,ON,0,16,700011,SS,-,700,VALENCIA ST,137,90,-122.42233049999999,37.7706411,,,32,20
13434,207-13300,-,0,ON,0,42,207132,SS,-,207,07TH ST,1330,225,-122.39602279999998,37.76719102,,,33,4
13435,103-13720,-,0,ON,0,24,103132,SS,Area 3,103,03RD AVE,1372,90,-122.4597388,37.7631802,Parnassas St: 300 - 700,Parnassas,110,14
13436,614-11080,-,0,ON,0,15,614112,SS,Area 3,614,POST ST,1108,0,-122.4202745,37.786838,Post - Geary - O Farrell,Post-Geary-Offarrell,50,21
13437,444-12010,-,0,ON,0,12,444121,SS,Area 3,444,GRANT AVE,1201,270,-122.4071962,37.7984658,Grant Ave: Unit -1500,Grant: 1200 - 1500,106,23
13438,218-33190,-,0,ON,0,4,218331,SS,Area 3,218,18TH ST,3319,180,-122.4180494,37.7618599,Mission St: 2100 - 2400,Mission 2100-2400,53,20
13439,400-09240,-,0,ON,0,3,400092,SS,-,400,EDDY ST,924,0,-122.4235202,37.782604600000006,,,100,39
13440,472-08260,-,0,ON,0,15,472082,SS,Area 3,472,HYDE ST,826,90,-122.41688909999998,37.7888634,Hyde St: Unit - 1000,Hyde 800-1000,50,21
13441,666-24040,-,0,ON,0,18,666242,SS,Area 3,666,SUTTER ST,2404,0,-122.440225,37.7852566,Divisadero St: Sacramento St,Divisadero - Sacramento,103,30
13442,692-01580,-,0,ON,0,42,692012,SS,Area 3,692,UTAH ST,158,270,-122.4068128,37.76765579999999,Brannan St: 700 - 900 9th St,Townsend/Alameda,33,20
13443,614-08170,-,0,ON,0,13,614081,SS,Area 3,614,POST ST,817,180,-122.4156548,37.7873027,Post - Geary - O Farrell,Ofarrell 100-800 Post 900-700,50,36
13444,464-04180,-,0,ON,0,3,464042,SS,Area 3,464,HAYES ST,418,0,-122.42376100000001,37.7768446,Gough St: Unit - 500,Hayes / Fell / Oak,22,9
13445,400-09220,-,0,ON,0,3,400092,SS,Area 3,400,EDDY ST,922,0,-122.42345,37.7826136,Eddy St: 100 - 900,Eddy: 100-800,100,39
13446,600-17160,-,0,ON,0,15,600172,SS,Area 3,600,PACIFIC AVE,1716,0,-122.42396409999998,37.7947771,Pacific St: Broadway St,Pacific 1500-1700,102,30
13447,401-05170,401-05001,17,ON,0,13,401051,MS,Area 3,401,ELLIS ST,517,180,-122.41513422,37.78450621,Ellis St: 700,Ellis St. 700,20,36
13448,415-12150,-,0,ON,0,5,415121,SS,Area 3,415,FILLMORE ST,1215,270,-122.4323061,37.7809796,Fillmore Flats: 1000 - 1500,Fillmore Flats,97,39
13449,217-32380,-,0,ON,0,4,217322,SS,Area 3,217,17TH ST,3238,0,-122.41889909999999,37.763527200000006,Mission St: 1700 - 2000,Mission 1700-2000,53,20
13450,464-12380,-,0,ON,0,17,464122,SS,Area 3,464,HAYES ST,1238,0,-122.4375888,37.7750728,Divisadero St: 800 - 200,Divisadero,23,9
13451,691-15320,-,0,ON,0,8,691152,SS,Area 3,691,UNION ST,1532,0,-122.4252075,37.798463500000004,Union St:1500-2200 Fillmore St,Union,15,13
13452,415-30270,-,0,ON,0,8,415301,SS,Area 3,415,FILLMORE ST,3027,270,-122.4357095,37.797787899999996,Union St:1500-2200 Fillmore St,Filbert/Fillmore/Greenwich/Pix,15,13
13453,462-15040,-,0,ON,0,23,462152,SS,Area 3,462,HAIGHT ST,1504,0,-122.44718540000001,37.7700378,Haight St: Stanyan St: Masonic,Haight: Stanyan - Masonic,25,3
13454,593-05310,-,0,ON,0,13,593051,SS,Area 3,593,OFARRELL ST,531,180,-122.4140845,37.785602000000004,Post - Geary - O Farrell,Post-Geary-Ofarrell,20,36
13455,419-07230,-,0,ON,0,3,419071,SS,Area 2,419,FRANKLIN ST,723,270,-122.4223053,37.781462100000006,Franklin St: Unit - 900,Franklin Unit-800,100,39
13456,212-00120,-,0,ON,0,14,212002,SS,Area 2,212,12TH ST,12,225,-122.42002430000001,37.774092700000004,9th St: Unit - 300 10th St,S Van Ness Unit,32,20
13457,204-14070,-,0,ON,0,2,204141,SS,Area 3,204,04TH ST,1407,90,-122.39100844,37.77032447,4th St: 1200-1700 China Basin,MISSION BAY,34,4
13458,724-01410,-,0,ON,0,15,724011,SS,Area 3,724,WILLOW ST,141,180,-122.42029440000002,37.7834104,Willow St: Unit - 200,Eddy (Powell-Franklin Larch,20,36
13459,568-14320,-,0,ON,0,14,568142,SS,Area 2,568,MISSION ST,1432,315,-122.4169221,37.774571200000004,Mission St: Unit - 1600,Mission 700-1100,32,34
13460,447-01070,-,0,ON,0,12,447011,SS,Area 3,447,GREENWICH ST,107,180,-122.402346,37.8031391,Broadway St: Unit - 800,Greenwich: 100 Sansome,77,8
13461,207-11180,-,0,ON,0,42,207112,SS,-,207,07TH ST,1118,225,-122.39787023,37.76867346,,,33,4
13462,400-08010,-,0,ON,0,3,400081,SS,Area 2,400,EDDY ST,801,180,-122.42105590000001,37.7828107,Eddy St: 100 - 900,Eddy: 100-800,100,39
13463,464-03230,-,0,ON,0,3,464031,SS,Area 3,464,HAYES ST,323,180,-122.42220798,37.77691957,Gough St: Unit - 500,Hayes / Fell / Oak,21,9
13464,612-19090,-,0,ON,0,15,612191,SS,Area 3,612,POLK ST,1909,270,-122.4215252,37.7943539,Polk St: 100 - 2400,Polk Unit-900,105,32
13465,361-06030,-,0,ON,0,23,361061,SS,Area 3,361,CLAYTON ST,603,270,-122.4486054,37.76959420000001,Haight St: Stanyan St: Masonic,Haight: Stanyan - Masonic,25,3
13466,563-06090,-,0,ON,0,3,563061,SS,Area 3,563,MCALLISTER ST,609,180,-122.42234022,37.77977041,McAllister St: Unit - 600,McAllister Unit-500,21,9
13467,444-13100,-,0,ON,0,12,444132,SS,Area 3,444,GRANT AVE,1310,90,-122.4072231,37.7991122,Grant Ave: Unit -1500,Grant: 1200 - 1500,106,23
13468,573-00030,-,0,ON,0,15,573001,SS,Area 3,573,MYRTLE ST,3,180,-122.4181973,37.7855897,Cedar St: Unit - 100 Myrtle St,Cedar: Unit - 100,20,36
13469,474-01360,-,0,ON,0,42,474012,SS,Area 3,474,HENRY ADAMS ST,136,270,-122.40387157,37.76748041,ShowPlace Square,Showplace Square,33,4
13470,492-07310,492-07003,31,ON,0,44,492071,MS,Area 3,492,IOWA ST,731,90,-122.39200083,37.75723419,Dogpatch,Dogpatch,55,26
13471,419-11080,-,0,ON,0,15,419112,SS,Area 3,419,FRANKLIN ST,1108,90,-122.4228148,37.784861299999996,Franklin St: Unit - 900,Franklin 1200-1500,100,39
13472,472-06250,-,0,ON,0,15,472061,SS,Area 3,472,HYDE ST,625,270,-122.4166741,37.7870419,Hyde St: Unit - 1000,Hyde Unit-600,50,36
13473,568-17230,-,0,ON,0,14,568171,SS,Area 3,568,MISSION ST,1723,90,-122.41991331,37.7692718,Mission St: 1700 - 2000,Mission 1700-2000,53,20
13474,585-01220,-,0,ON,0,6,585012,SS,Area 4,585,NORTH POINT ST,122,0,-122.40940014,37.80716933,Fishermans Wharf,Fishermans Wharf,99,23
13475,331-19180,-,0,ON,0,41,331192,SS,Area 3,331,BRYANT ST,1918,270,-122.4102805,37.762500200000005,Howard St: Unit - 600 Bryan St,Bryant 1600,53,20
13476,207-13080,-,0,ON,0,42,207132,SS,Area 3,207,07TH ST,1308,225,-122.39655943,37.76762861,ShowPlace Square,Showplace Square,33,4
13477,569-20640,-,0,ON,0,16,569202,SS,Area 3,569,MARKET ST,2064,315,-122.4280429,37.7683867,Market St: 1600-2300 Castro St,19th St / Castro / Market,28,5
13478,354-21330,-,0,ON,0,7,354211,SS,Area 3,354,CHESTNUT ST,2133,180,-122.4389636,37.8004088,Lombard St: 2000 - 2400,Lombard 2000-2400 | Chestnut 2000-2400,17,13
13479,700-04480,-,0,ON,0,4,700042,SS,Area 3,700,VALENCIA ST,448,270,-122.4220311,37.7652961,Valencia 24th St 400 - 1200,Valencia: McCoppin - 24th St,37,20
13480,614-20310,-,0,ON,0,18,614201,SS,Area 3,614,POST ST,2031,180,-122.43587583,37.78473266,Steiner St: Geary St: Post St,Geary 1900: Steiner Scott,103,15
13481,594-01310,-,0,ON,0,15,594011,SS,Area 3,594,OLIVE ST,131,180,-122.42043410000001,37.7843488,Olive St: Unit - 200,Olive,20,36
13482,339-04580,-,0,ON,0,2,339042,SS,Area 3,339,BERRY ST,458,315,-122.39944139,37.77107545,Townsend St: Unit-300 King St,Berry Street | 200-400 Block,34,4
